last                      credit      wus  last_change       credit_change    wus_change        ppd
2020-12-19 13:35:44  27724828248  1705934  1:20:05                 1026615            18   18459840
2020-12-19 12:15:39  27723801633  1705916  0:20:00                  164941             5   11875751
2020-12-19 11:55:39  27723636692  1705911  1:09:59                  727534            15   14969977
2020-12-19 10:45:40  27722909158  1705896  0:39:56                  501838             8   18096328
2020-12-19 10:05:44  27722407320  1705888  1:20:15                 1121003            22   20115194
2020-12-19 08:45:29  27721286317  1705866  0:30:05                  778057             8   37243282
2020-12-19 08:15:24  27720508260  1705858  1:39:52                 1274678            26   18379869
2020-12-19 06:35:32  27719233582  1705832  1:19:49                 1513312            19   27302183
2020-12-19 05:15:43  27717720270  1705813  0:30:09                   41764             6    1994698
2020-12-19 04:45:34  27717678506  1705807  0:50:02                 1154872            10   33238154
2020-12-19 03:55:32  27716523634  1705797  1:29:55                 1891087            25   30285434
2020-12-19 02:25:37  27714632547  1705772  0:39:57                 1297451            16   46766694
2020-12-19 01:45:40  27713335096  1705756  1:10:07                  417322            14    8570625
2020-12-19 00:35:33  27712917774  1705742  1:49:59                  900088            25   11784755
2020-12-18 22:45:34  27712017686  1705717  0:30:07                  421697             5   20163044
2020-12-18 22:15:27  27711595989  1705712  1:19:38                  571896            15   10341526
2020-12-18 20:55:49  27711024093  1705697  1:40:22                 1331103            23   19097857
2020-12-18 19:15:27  27709692990  1705674  0:39:51                  458980            12   16585475
2020-12-18 18:35:36  27709234010  1705662  1:09:56                  823106            19   16948607
2020-12-18 17:25:40  27708410904  1705643  1:10:05                  691174            15   14201529
2020-12-18 16:15:35  27707719730  1705628  2:00:08                 1013610            28   12149820
2020-12-18 14:15:27  27706706120  1705600  0:59:49                 1168258            23   28124126
2020-12-18 13:15:38  27705537862  1705577  1:00:02                  654258            14   15693473
2020-12-18 12:15:36  27704883604  1705563  2:00:09                 1470904            32   17628811
2020-12-18 10:15:27  27703412700  1705531  1:59:49                 2220008            46   26680858
2020-12-18 08:15:38  27701192692  1705485  2:00:01                 1434131            40   17207182
2020-12-18 06:15:37  27699758561  1705445  2:00:12                 1338248            36   16032255
2020-12-18 04:15:25  27698420313  1705409  1:49:39                 1613379            25   21188014
2020-12-18 02:25:46  27696806934  1705384  0:58:54                  528063            13   12910198
2020-12-18 01:26:52  27696278871  1705371  0:51:19                  995345            17   27930434
2020-12-18 00:35:33  27695283526  1705354  2:00:05                 1443383            28   17308576
2020-12-17 22:35:28  27693840143  1705326  0:19:54                  295952             4   21415622
2020-12-17 22:15:34  27693544191  1705322  2:10:06                 2304236            45   25504226
2020-12-17 20:05:28  27691239955  1705277  1:10:01                  803717            15   16529671
2020-12-17 18:55:27  27690436238  1705262  0:20:01                  226676             6   16307082
2020-12-17 18:35:26  27690209562  1705256  1:09:57                  968284            14   19933223
2020-12-17 17:25:29  27689241278  1705242  0:19:53                  411714             5   29817342
2020-12-17 17:05:36  27688829564  1705237  0:50:02                  788080            17   22681582
2020-12-17 16:15:34  27688041484  1705220  1:59:57                 2084595            57   25025567
2020-12-17 14:15:37  27685956889  1705163  0:20:01                   24615             4    1770804
2020-12-17 13:55:36  27685932274  1705159  0:59:54                 1093801            14   26295049
2020-12-17 12:55:42  27684838473  1705145  1:10:15                  903444            22   18518994
2020-12-17 11:45:27  27683935029  1705123  1:09:49                 1320585            16   27237656
2020-12-17 10:35:38  27682614444  1705107  0:20:14                 1018120             6   72459281
2020-12-17 10:15:24  27681596324  1705101  1:59:49                 2267022            39   27245889
2020-12-17 08:15:35  27679329302  1705062  1:20:13                 1708894            31   30677008
2020-12-17 06:55:22  27677620408  1705031  0:49:58                  864862            10   24924642
2020-12-17 06:05:24  27676755546  1705021  0:49:45                  963056            14   27875389
2020-12-17 05:15:39  27675792490  1705007  1:00:06                  716295            20   17162475
2020-12-17 04:15:33  27675076195  1704987  1:50:08                  890977            27   11649578
2020-12-17 02:25:25  27674185218  1704960  0:39:59                 1083896            16   39036521
2020-12-17 01:45:26  27673101322  1704944  1:29:52                  676211            20   10835428
2020-12-17 00:15:34  27672425111  1704924  2:00:06                 1227675            17   14719833
2020-12-16 22:15:28  27671197436  1704907  2:19:57                 1760222            39   18111609
2020-12-16 19:55:31  27669437214  1704868  1:50:01                 1075106            21   14071982
2020-12-16 18:05:30  27668362108  1704847  0:39:58                 1145151            16   41259819
2020-12-16 17:25:32  27667216957  1704831  1:09:56                 1135075            12   23372373
2020-12-16 16:15:36  27666081882  1704819  1:20:07                  816102            15   14668444
2020-12-16 14:55:29  27665265780  1704804  1:39:48                 2004627            34   28924477
2020-12-16 13:15:41  27663261153  1704770  1:00:12                 1158248            10   27705600
2020-12-16 12:15:29  27662102905  1704760  2:10:05                 1905942            21   21098448
2020-12-16 10:05:24  27660196963  1704739  1:48:27                 1419988            23   18854612
2020-12-16 08:16:57  27658776975  1704716  0:21:25                  343431             7   23091391
2020-12-16 07:55:32  27658433544  1704709  1:20:01                 1337910            16   24077363
2020-12-16 06:35:31  27657095634  1704693  0:30:01                  162024             5    7772833
2020-12-16 06:05:30  27656933610  1704688  1:19:55                 1444748            20   26032581
2020-12-16 04:45:35  27655488862  1704668  1:09:58                  483710            10    9955346
2020-12-16 03:35:37  27655005152  1704658  0:50:09                  495397            10   14224759
2020-12-16 02:45:28  27654509755  1704648  1:29:35                  752263            17   12092190
2020-12-16 01:15:53  27653757492  1704631  1:30:21                 1003152            28   15988255
2020-12-15 23:45:32  27652754340  1704603  1:29:49                  549342            15    8807413
2020-12-15 22:15:43  27652204998  1704588  2:10:05                 1870167            37   20702425
2020-12-15 20:05:38  27650334831  1704551  0:20:01                  669865             9   48190121
2020-12-15 19:45:37  27649664966  1704542  1:40:15                 1083499            28   15563476
2020-12-15 18:05:22  27648581467  1704514  0:09:53                   54400             1    7926070
2020-12-15 17:55:29  27648527067  1704513  0:39:53                  566641             7   20458747
2020-12-15 17:15:36  27647960426  1704506  1:40:01                 1783327            34   25675629
2020-12-15 15:35:35  27646177099  1704472  0:40:03                  666681            10   23970552
2020-12-15 14:55:32  27645510418  1704462  0:40:11                 1280052            14   45871627
2020-12-15 14:15:21  27644230366  1704448  1:59:49                 2022953            29   24312580
2020-12-15 12:15:32  27642207413  1704419  2:20:04                 2138911            39   21989756
2020-12-15 09:55:28  27640068502  1704380  1:40:03                 1677029            24   24137149
2020-12-15 08:15:25  27638391473  1704356  0:19:58                   24879             5    1794278
2020-12-15 07:55:27  27638366594  1704351  1:09:55                 1018592            16   20978867
2020-12-15 06:45:32  27637348002  1704335  1:09:56                 1586296            16   32663482
2020-12-15 05:35:36  27635761706  1704319  0:50:08                  925087            18   26571647
2020-12-15 04:45:28  27634836619  1704301  1:20:03                  730761            14   13145482
2020-12-15 03:25:25  27634105858  1704287  0:40:04                   73387             7    2637536
2020-12-15 02:45:21  27634032471  1704280  1:09:46                  802072            18   16554950
2020-12-15 01:35:35  27633230399  1704262  1:00:18                  281852            10    6730794
2020-12-15 00:35:17  27632948547  1704252  2:29:49                 1721387            34   16545537
2020-12-14 22:05:28  27631227160  1704218  2:00:05                 1582265            31   18974003
2020-12-14 20:05:23  27629644895  1704187  1:59:46                 1149982            31   13826669
2020-12-14 18:05:37  27628494913  1704156  1:00:09                  492190            19   11783102
2020-12-14 17:05:28  27628002723  1704137  0:10:00                  378901             5   54561744
2020-12-14 16:55:28  27627623822  1704132  0:37:02                  492806            15   19162213
2020-12-14 16:18:26  27627131016  1704117  2:02:59                 1006999            30   11790854
2020-12-14 14:15:27  27626124017  1704087  1:59:59                 1360731            37   16331040
2020-12-14 12:15:28  27624763286  1704050  2:19:52                 1112700            29   11455824
2020-12-14 09:55:36  27623650586  1704021  1:30:07                 1024384            25   16368925
2020-12-14 08:25:29  27622626202  1703996  0:10:00                    5405             2     778320
2020-12-14 08:15:29  27622620797  1703994  2:00:06                  550970            22    6606134
2020-12-14 06:15:23  27622069827  1703972  0:39:52                  359383            13   12981058
2020-12-14 05:35:31  27621710444  1703959  1:18:04                  790380            22   14579169
2020-12-14 04:17:27  27620920064  1703937  0:42:07                  581689            12   19888377
2020-12-14 03:35:20  27620338375  1703925  1:19:55                  440807            18    7942799
2020-12-14 02:15:25  27619897568  1703907  0:30:02                  102694             8    4923841
2020-12-14 01:45:23  27619794874  1703899  1:09:54                  661866            17   13635007
2020-12-14 00:35:29  27619133008  1703882  2:30:13                 1554805            41   14904599
2020-12-13 22:05:16  27617578203  1703841  1:59:52                 1620378            30   19466165
2020-12-13 20:05:24  27615957825  1703811  2:00:04                 2048396            40   24567103
2020-12-13 18:05:20  27613909429  1703771  0:49:54                  319633            10    9223878
2020-12-13 17:15:26  27613589796  1703761  0:19:56                  378871             7   27369945
2020-12-13 16:55:30  27613210925  1703754  1:00:05                  701103            15   16803134
2020-12-13 15:55:25  27612509822  1703739  1:39:49                 1692758            36   24420486
2020-12-13 14:15:36  27610817064  1703703  1:10:20                 1385746            19   28371671
2020-12-13 13:05:16  27609431318  1703684  0:49:45                 1061451            13   30723405
2020-12-13 12:15:31  27608369867  1703671  0:29:58                  129688             5    6231948
2020-12-13 11:45:33  27608240179  1703666  1:29:35                 1222456            20   19650269
2020-12-13 10:15:58  27607017723  1703646  2:00:26                  519727            17    6214283
2020-12-13 08:15:32  27606497996  1703629  1:10:04                 1173033            21   24108004
2020-12-13 07:05:28  27605324963  1703608  1:30:04                  828413            25   13244797
2020-12-13 05:35:24  27604496550  1703583  1:19:54                  675970            22   12182688
2020-12-13 04:15:30  27603820580  1703561  0:40:15                  638629            11   22847844
2020-12-13 03:35:15  27603181951  1703550  0:29:45                  726301            11   35155409
2020-12-13 03:05:30  27602455650  1703539  1:10:05                  889798            19   18282650
2020-12-13 01:55:25  27601565852  1703520  0:19:56                  295021             3   21312553
2020-12-13 01:35:29  27601270831  1703517  1:49:54                 2116854            41   27736758
2020-12-12 23:45:35  27599153977  1703476  1:30:01                 1817202            32   29069848
2020-12-12 22:15:34  27597336775  1703444  0:50:05                  484180            13   13921182
2020-12-12 21:25:29  27596852595  1703431  1:19:57                 1263443            21   22756196
2020-12-12 20:05:32  27595589152  1703410  0:10:02                  391555             3   56196598
2020-12-12 19:55:30  27595197597  1703407  1:00:13                  549067            21   13130193
2020-12-12 18:55:17  27594648530  1703386  0:49:49                 1116502            16   32273594
2020-12-12 18:05:28  27593532028  1703370  1:30:05                 1335143            39   21342526
2020-12-12 16:35:23  27592196885  1703331  0:19:54                  149619             4   10826701
2020-12-12 16:15:29  27592047266  1703327  2:00:08                 2549555            37   30560703
2020-12-12 14:15:21  27589497711  1703290  1:20:04                  957295            21   17216962
2020-12-12 12:55:17  27588540416  1703269  0:29:48                  999334            12   48289965
2020-12-12 12:25:29  27587541082  1703257  0:39:57                  443693            13   15992939
2020-12-12 11:45:32  27587097389  1703244  1:29:58                 1152401            24   18445247
2020-12-12 10:15:34  27585944988  1703220  2:00:01                 2459545            41   29510441
2020-12-12 08:15:33  27583485443  1703179  2:00:07                 1559825            33   18699719
2020-12-12 06:15:26  27581925618  1703146  1:59:49                 1563232            30   18787487
2020-12-12 04:15:37  27580362386  1703116  1:40:05                 1398879            26   20127085
2020-12-12 02:35:32  27578963507  1703090  1:19:59                  406121            16    7311701
2020-12-12 01:15:33  27578557386  1703074  1:40:19                 1365728            29   19604402
2020-12-11 23:35:14  27577191658  1703045  1:19:36                  720351            20   13031475
2020-12-11 22:15:38  27576471307  1703025  2:08:58                 1556075            32   17374629
2020-12-11 20:06:40  27574915232  1702993  2:00:24                  953881            24   11408543
2020-12-11 18:06:16  27573961351  1702969  0:50:53                  769054            14   21764253
2020-12-11 17:15:23  27573192297  1702955  0:29:45                  388061            11   18783456
2020-12-11 16:45:38  27572804236  1702944  0:30:03                  513500             8   24606988
2020-12-11 16:15:35  27572290736  1702936  1:09:42                  937517            20   19369074
2020-12-11 15:05:53  27571353219  1702916  0:50:28                 1055386            14   30114052
2020-12-11 14:15:25  27570297833  1702902  2:00:11                 1563689            35   18735644
2020-12-11 12:15:14  27568734144  1702867  1:59:43                 2150006            35   25861133
2020-12-11 10:15:31  27566584138  1702832  2:00:08                 1820950            35   21827147
2020-12-11 08:15:23  27564763188  1702797  1:05:17                 1447606            20   31930854
2020-12-11 07:10:06  27563315582  1702777  0:24:53                  206983             6   11978118
2020-12-11 06:45:13  27563108599  1702771  1:19:51                 1253387            26   22603347
2020-12-11 05:25:22  27561855212  1702745  1:09:45                 1372353            23   28332449
2020-12-11 04:15:37  27560482859  1702722  1:40:15                  858293            26   12328597
2020-12-11 02:35:22  27559624566  1702696  0:59:53                  577271            14   13881495
2020-12-11 01:35:29  27559047295  1702682  1:00:11                  495279            13   11850486
2020-12-11 00:35:18  27558552016  1702669  2:19:39                 1274781            37   13144895
2020-12-10 22:15:39  27557277235  1702632  2:10:16                 1441589            40   15935681
2020-12-10 20:05:23  27555835646  1702592  2:00:03                 1240946            35   14885149
2020-12-10 18:05:20  27554594700  1702557  0:30:00                  286985             7   13775280
2020-12-10 17:35:20  27554307715  1702550  0:09:55                   23036             3    3345059
2020-12-10 17:25:25  27554284679  1702547  0:20:12                  121527             5    8663310
2020-12-10 17:05:13  27554163152  1702542  0:40:04                  554733            14   19937159
2020-12-10 16:25:09  27553608419  1702528  0:39:46                  545887            11   19767240
2020-12-10 15:45:23  27553062532  1702517  0:09:59                  284366             3   41017065
2020-12-10 15:35:24  27552778166  1702514  0:20:03                    1274             2      91499
2020-12-10 15:15:21  27552776892  1702512  0:39:55                  520709            16   18784658
2020-12-10 14:35:26  27552256183  1702496  0:10:12                    9619             4    1357976
2020-12-10 14:25:14  27552246564  1702492  0:29:44                  382337            12   18516769
2020-12-10 13:55:30  27551864227  1702480  0:19:59                  203199             5   14642530
2020-12-10 13:35:31  27551661028  1702475  0:10:04                  202497             8   28966458
2020-12-10 13:25:27  27551458531  1702467  0:40:00                  494681            12   17808516
2020-12-10 12:45:27  27550963850  1702455  0:20:06                   24863             4    1781229
2020-12-10 12:25:21  27550938987  1702451  0:29:58                  512147            14   24610400
2020-12-10 11:55:23  27550426840  1702437  0:19:57                  320050             4   23101353
2020-12-10 11:35:26  27550106790  1702433  0:20:05                   34985             9    2508468
2020-12-10 11:15:21  27550071805  1702424  0:10:00                   75444             4   10863936
2020-12-10 11:05:21  27549996361  1702420  0:30:06                  100671             7    4816154
2020-12-10 10:35:15  27549895690  1702413  0:20:05                  288393            10   20678137
2020-12-10 10:15:10  27549607297  1702403  0:29:54                  436965             7   21044468
2020-12-10 09:45:16  27549170332  1702396  0:19:48                  319838            10   23260945
2020-12-10 09:25:28  27548850494  1702386  0:10:14                  141302             3   19883538
2020-12-10 09:15:14  27548709192  1702383  0:19:39                   79342             6    5814375
2020-12-10 08:55:35  27548629850  1702377  1:40:04                 1083083            30   15586004
2020-12-10 07:15:31  27547546767  1702347  1:00:07                  667097            12   15979257
2020-12-10 06:15:24  27546879670  1702335  1:39:57                 1347583            25   19414902
2020-12-10 04:35:27  27545532087  1702310  0:19:59                   13169             3     948958
2020-12-10 04:15:28  27545518918  1702307  2:00:03                 1389894            36   16671781
2020-12-10 02:15:25  27544129024  1702271  0:10:07                  231690             1   32978609
2020-12-10 02:05:18  27543897334  1702270  0:29:59                  276975             7   13302190
2020-12-10 01:35:19  27543620359  1702263  0:59:58                  286428            16    6878093
2020-12-10 00:35:21  27543333931  1702247  2:19:51                 2054431            37   21153955
2020-12-09 22:15:30  27541279500  1702210  0:30:10                  225529             6   10765583
2020-12-09 21:45:20  27541053971  1702204  0:29:59                  442653             6   21259154
2020-12-09 21:15:21  27540611318  1702198  0:30:06                  438548            12   20980369
2020-12-09 20:45:15  27540172770  1702186  0:29:59                  186718             7    8967445
2020-12-09 20:15:16  27539986052  1702179  0:29:58                  296976            10   14270704
2020-12-09 19:45:18  27539689076  1702169  0:29:43                  435282             6   21092745
